datetime,meter_reading,meter_name,stuck
12/28/2022 10:15,516052,multipurpose_bldg_main,0
12/28/2022 10:30,516054,multipurpose_bldg_main,0
12/28/2022 10:45,516055,multipurpose_bldg_main,0
12/28/2022 11:00,516056,multipurpose_bldg_main,0
12/28/2022 11:15,516057,multipurpose_bldg_main,0
12/28/2022 11:30,516059,multipurpose_bldg_main,0
12/28/2022 11:45,516061,multipurpose_bldg_main,0
12/28/2022 12:00,516062,multipurpose_bldg_main,0
12/28/2022 12:15,516064,multipurpose_bldg_main,0
12/28/2022 12:30,516065,multipurpose_bldg_main,0
12/28/2022 12:45,516067,multipurpose_bldg_main,0
12/28/2022 13:00,516069,multipurpose_bldg_main,0
12/28/2022 13:15,516070,multipurpose_bldg_main,0
12/28/2022 13:30,516072,multipurpose_bldg_main,0
12/28/2022 13:45,516073,multipurpose_bldg_main,0
12/28/2022 14:00,516075,multipurpose_bldg_main,0
12/28/2022 14:15,516076,multipurpose_bldg_main,0
12/28/2022 14:30,516078,multipurpose_bldg_main,0
12/28/2022 14:45,516080,multipurpose_bldg_main,0
12/28/2022 15:00,516082,multipurpose_bldg_main,0
12/28/2022 15:15,516085,multipurpose_bldg_main,0
12/28/2022 15:30,516088,multipurpose_bldg_main,0
12/28/2022 15:45,516090,multipurpose_bldg_main,0
12/28/2022 16:00,516093,multipurpose_bldg_main,0
12/28/2022 16:15,516095,multipurpose_bldg_main,0
12/28/2022 16:30,516097,multipurpose_bldg_main,0
12/28/2022 16:45,516098,multipurpose_bldg_main,0
12/28/2022 17:00,516100,multipurpose_bldg_main,0
12/28/2022 17:15,516103,multipurpose_bldg_main,0
12/28/2022 17:30,516105,multipurpose_bldg_main,0
12/28/2022 17:45,516107,multipurpose_bldg_main,0
12/28/2022 18:00,516110,multipurpose_bldg_main,0
12/28/2022 18:15,516112,multipurpose_bldg_main,0
12/28/2022 18:30,516115,multipurpose_bldg_main,0
12/28/2022 18:45,516117,multipurpose_bldg_main,0
12/28/2022 19:00,516120,multipurpose_bldg_main,0
12/28/2022 19:15,516122,multipurpose_bldg_main,0
12/28/2022 19:30,516123,multipurpose_bldg_main,0
12/28/2022 19:45,516125,multipurpose_bldg_main,0
12/28/2022 20:00,516126,multipurpose_bldg_main,0
12/28/2022 20:15,516127,multipurpose_bldg_main,0
12/28/2022 20:30,516130,multipurpose_bldg_main,0
12/28/2022 20:45,516132,multipurpose_bldg_main,0
12/28/2022 21:00,516134,multipurpose_bldg_main,0
12/28/2022 23:00,516149,multipurpose_bldg_main,0
12/28/2022 23:15,516150,multipurpose_bldg_main,0
12/28/2022 23:30,516151,multipurpose_bldg_main,0
12/28/2022 23:45,516153,multipurpose_bldg_main,0
12/29/2022 0:00,516154,multipurpose_bldg_main,0
12/29/2022 0:30,516155,multipurpose_bldg_main,0
12/29/2022 0:45,516157,multipurpose_bldg_main,0
12/29/2022 1:00,516159,multipurpose_bldg_main,0
12/29/2022 1:15,516160,multipurpose_bldg_main,0
12/29/2022 1:30,516161,multipurpose_bldg_main,0
12/29/2022 1:45,516162,multipurpose_bldg_main,0
12/29/2022 2:00,516163,multipurpose_bldg_main,0
12/29/2022 2:15,516164,multipurpose_bldg_main,0
12/29/2022 2:45,516166,multipurpose_bldg_main,0
12/29/2022 3:00,516167,multipurpose_bldg_main,0
12/29/2022 3:15,516168,multipurpose_bldg_main,0
12/29/2022 3:30,516169,multipurpose_bldg_main,0
12/29/2022 3:45,516170,multipurpose_bldg_main,0
12/29/2022 4:00,516172,multipurpose_bldg_main,0
12/29/2022 4:15,516173,multipurpose_bldg_main,0
12/29/2022 4:30,516174,multipurpose_bldg_main,0
12/29/2022 5:00,516175,multipurpose_bldg_main,0
12/29/2022 5:15,516177,multipurpose_bldg_main,0
12/29/2022 5:30,516178,multipurpose_bldg_main,0
12/29/2022 5:45,516179,multipurpose_bldg_main,0
12/29/2022 6:00,516180,multipurpose_bldg_main,0
12/29/2022 6:15,516181,multipurpose_bldg_main,0
12/29/2022 6:30,516182,multipurpose_bldg_main,0
12/29/2022 6:45,516183,multipurpose_bldg_main,0
12/29/2022 7:00,516185,multipurpose_bldg_main,0
12/29/2022 7:15,516186,multipurpose_bldg_main,0
12/29/2022 7:45,516188,multipurpose_bldg_main,0
12/29/2022 8:00,516189,multipurpose_bldg_main,0
12/29/2022 8:15,516190,multipurpose_bldg_main,0
12/29/2022 8:30,516192,multipurpose_bldg_main,0
12/29/2022 8:45,516193,multipurpose_bldg_main,0
12/29/2022 9:00,516194,multipurpose_bldg_main,0
12/29/2022 9:15,516196,multipurpose_bldg_main,0
12/29/2022 9:30,516197,multipurpose_bldg_main,0
12/29/2022 9:45,516198,multipurpose_bldg_main,0
12/29/2022 10:00,516199,multipurpose_bldg_main,0
12/29/2022 10:15,516200,multipurpose_bldg_main,0
12/29/2022 10:30,516201,multipurpose_bldg_main,0
12/29/2022 10:45,516203,multipurpose_bldg_main,0
12/29/2022 11:00,516205,multipurpose_bldg_main,0
12/29/2022 11:15,516206,multipurpose_bldg_main,0
12/29/2022 11:30,516207,multipurpose_bldg_main,0
12/29/2022 11:45,516209,multipurpose_bldg_main,0
12/29/2022 12:00,516212,multipurpose_bldg_main,0
12/29/2022 12:15,516214,multipurpose_bldg_main,0
12/29/2022 12:30,516217,multipurpose_bldg_main,0
12/29/2022 12:45,516219,multipurpose_bldg_main,0
12/29/2022 13:00,516222,multipurpose_bldg_main,0
12/29/2022 13:15,516224,multipurpose_bldg_main,0
12/29/2022 13:30,516227,multipurpose_bldg_main,0
12/29/2022 13:45,516230,multipurpose_bldg_main,0
12/29/2022 14:00,516232,multipurpose_bldg_main,0
12/29/2022 14:15,516235,multipurpose_bldg_main,0
12/29/2022 14:30,516237,multipurpose_bldg_main,0
12/29/2022 14:45,516240,multipurpose_bldg_main,0
12/29/2022 15:00,516243,multipurpose_bldg_main,0
12/29/2022 15:15,516246,multipurpose_bldg_main,0
12/29/2022 15:30,516248,multipurpose_bldg_main,0
12/29/2022 15:45,516249,multipurpose_bldg_main,0
12/29/2022 16:00,516251,multipurpose_bldg_main,0
12/29/2022 16:15,516254,multipurpose_bldg_main,0
12/29/2022 16:30,516256,multipurpose_bldg_main,0
12/29/2022 16:45,516258,multipurpose_bldg_main,0
12/29/2022 17:00,516261,multipurpose_bldg_main,0
12/29/2022 17:15,516263,multipurpose_bldg_main,0
12/29/2022 17:30,516265,multipurpose_bldg_main,0
12/29/2022 17:45,516268,multipurpose_bldg_main,0
12/29/2022 18:00,516271,multipurpose_bldg_main,0
12/29/2022 18:15,516275,multipurpose_bldg_main,0
12/29/2022 18:30,516277,multipurpose_bldg_main,0
12/29/2022 18:45,516280,multipurpose_bldg_main,0
12/29/2022 19:00,516282,multipurpose_bldg_main,0
12/29/2022 19:15,516284,multipurpose_bldg_main,0
12/29/2022 19:30,516287,multipurpose_bldg_main,0
12/29/2022 19:45,516288,multipurpose_bldg_main,0
12/29/2022 20:00,516290,multipurpose_bldg_main,0
12/29/2022 20:15,516291,multipurpose_bldg_main,0
12/29/2022 20:30,516293,multipurpose_bldg_main,0
12/29/2022 20:45,516295,multipurpose_bldg_main,0
12/29/2022 21:00,516296,multipurpose_bldg_main,0
12/29/2022 21:15,516298,multipurpose_bldg_main,0
12/29/2022 21:30,516301,multipurpose_bldg_main,0
12/29/2022 21:45,516303,multipurpose_bldg_main,0
12/29/2022 22:00,516304,multipurpose_bldg_main,0
12/29/2022 22:15,516305,multipurpose_bldg_main,0
12/29/2022 22:30,516306,multipurpose_bldg_main,0
12/29/2022 22:45,516307,multipurpose_bldg_main,0
12/29/2022 23:00,516308,multipurpose_bldg_main,0
12/29/2022 23:30,516310,multipurpose_bldg_main,0
12/29/2022 23:45,516312,multipurpose_bldg_main,0
12/30/2022 1:00,516319,multipurpose_bldg_main,0
12/30/2022 1:15,516320,multipurpose_bldg_main,0
12/30/2022 1:30,516321,multipurpose_bldg_main,0
12/30/2022 1:45,516322,multipurpose_bldg_main,0
12/30/2022 2:00,516323,multipurpose_bldg_main,0
12/30/2022 2:15,516324,multipurpose_bldg_main,0
12/30/2022 2:30,516325,multipurpose_bldg_main,0
12/30/2022 2:45,516326,multipurpose_bldg_main,0
12/30/2022 3:00,516327,multipurpose_bldg_main,0
12/30/2022 3:15,516328,multipurpose_bldg_main,0
12/30/2022 3:30,516330,multipurpose_bldg_main,0
12/30/2022 3:45,516331,multipurpose_bldg_main,0
12/30/2022 4:00,516333,multipurpose_bldg_main,0
12/30/2022 4:15,516334,multipurpose_bldg_main,0
12/30/2022 4:30,516335,multipurpose_bldg_main,0
12/30/2022 4:45,516336,multipurpose_bldg_main,0
12/30/2022 5:00,516337,multipurpose_bldg_main,0
12/30/2022 5:15,516338,multipurpose_bldg_main,0
12/30/2022 5:30,516339,multipurpose_bldg_main,0
12/30/2022 5:45,516340,multipurpose_bldg_main,0
12/30/2022 6:00,516342,multipurpose_bldg_main,0
12/30/2022 6:30,516343,multipurpose_bldg_main,0
12/30/2022 6:45,516344,multipurpose_bldg_main,0
12/30/2022 7:00,516347,multipurpose_bldg_main,0
12/30/2022 7:15,516349,multipurpose_bldg_main,0
12/30/2022 7:30,516351,multipurpose_bldg_main,0
12/30/2022 7:45,516352,multipurpose_bldg_main,0
12/30/2022 8:00,516353,multipurpose_bldg_main,0
12/30/2022 8:15,516354,multipurpose_bldg_main,0
12/30/2022 8:30,516356,multipurpose_bldg_main,0
12/30/2022 8:45,516358,multipurpose_bldg_main,0
12/30/2022 9:00,516359,multipurpose_bldg_main,0
12/30/2022 9:15,516361,multipurpose_bldg_main,0
12/30/2022 9:30,516363,multipurpose_bldg_main,0
12/30/2022 9:45,516365,multipurpose_bldg_main,0
12/30/2022 10:00,516367,multipurpose_bldg_main,0
12/30/2022 10:15,516369,multipurpose_bldg_main,0
12/30/2022 10:30,516370,multipurpose_bldg_main,0
12/30/2022 10:45,516371,multipurpose_bldg_main,0
12/30/2022 11:00,516373,multipurpose_bldg_main,0
12/30/2022 11:15,516375,multipurpose_bldg_main,0
12/30/2022 11:30,516377,multipurpose_bldg_main,0
12/30/2022 11:45,516378,multipurpose_bldg_main,0
12/30/2022 12:00,516380,multipurpose_bldg_main,0
12/30/2022 12:15,516382,multipurpose_bldg_main,0
12/30/2022 12:30,516384,multipurpose_bldg_main,0
12/30/2022 12:45,516385,multipurpose_bldg_main,0
12/30/2022 13:00,516386,multipurpose_bldg_main,0
12/30/2022 13:15,516389,multipurpose_bldg_main,0
12/30/2022 13:30,516390,multipurpose_bldg_main,0
12/30/2022 14:00,516392,multipurpose_bldg_main,0
12/30/2022 14:15,516394,multipurpose_bldg_main,0
12/30/2022 14:30,516396,multipurpose_bldg_main,0
12/30/2022 14:45,516398,multipurpose_bldg_main,0
12/30/2022 15:00,516400,multipurpose_bldg_main,0
12/30/2022 15:15,516401,multipurpose_bldg_main,0
12/30/2022 15:30,516403,multipurpose_bldg_main,0
12/30/2022 15:45,516404,multipurpose_bldg_main,0
12/30/2022 16:00,516406,multipurpose_bldg_main,0
12/30/2022 16:15,516408,multipurpose_bldg_main,0
12/30/2022 16:30,516410,multipurpose_bldg_main,0
12/30/2022 16:45,516413,multipurpose_bldg_main,0
12/30/2022 17:00,516416,multipurpose_bldg_main,0
